,title,category,,
2125,Improving Value-based Process Verifier via Structural Prior Injection,reasoning_improvement,,
2126,From System 1 to System 2: A Survey of Reasoning Large Language Models,reasoning_improvement,,
2127,Semantic Volume: Quantifying and Detecting both External and Internal Uncertainty in LLMs,neither,,
2128,Game-Theoretic Regularized Self-Play Alignment of Large Language Models,reasoning_improvement,,
2129,BixBench: a Comprehensive Benchmark for LLM-based Agents in Computational Biology,neither,,
2130,How Do LLMs Perform Two-Hop Reasoning in Context?,reasoning_improvement,,
2131,TESS 2: A Large-Scale Generalist Diffusion Language Model,neither,,
2132,CLIPPER: Compression enables long-context synthetic data generation,neither,,
2133,FR-Spec: Accelerating Large-Vocabulary Language Models via Frequency-Ranked Speculative Sampling,neither,,
2134,What is the Alignment Objective of GRPO?,neither,,
2135,MedRAX: Medical Reasoning Agent for Chest X-ray,reasoning_improvement,,
2136,Twilight: Adaptive Attention Sparsity with Hierarchical Top-$p$ Pruning,reasoning_improvement,,
2137,Large Language Models for Multi-Robot Systems: A Survey,neither,,
2138,The Danger of Overthinking: Examining the Reasoning-Action Dilemma in Agentic Tasks,neither,,
2139,WorldGUI: Dynamic Testing for Comprehensive Desktop GUI Automation,neither,,
2140,TransMLA: Migrating GQA Models to MLA with Full DeepSeek Compatibility and Speedup,neither,,
2141,PhysReason: A Comprehensive Benchmark towards Physics-Based Reasoning,reasoning_improvement,,
2142,Atom of Thoughts for Markov LLM Test-Time Scaling,reasoning_improvement,,
2143,TokenSkip: Controllable Chain-of-Thought Compression in LLMs,chain_of_thought_reduction,,
2144,Unhackable Temporal Rewarding for Scalable Video MLLMs,neither,,
2145,Beyond Surface-Level Patterns: An Essence-Driven Defense Framework Against Jailbreak Attacks in LLMs,neither,,
2146,Diverse Inference and Verification for Advanced Reasoning,reasoning_improvement,,
2147,Dynamic Chain-of-Thought: Towards Adaptive Deep Reasoning,reasoning_improvement,,
2148,LIMR: Less is More for RL Scaling,chain_of_thought_reduction,,
2149,Continual Quantization-Aware Pre-Training: When to transition from 16-bit to 1.58-bit pre-training for BitNet language models?,neither,,
2150,Self-rewarding correction for mathematical reasoning,reasoning_improvement,,
2151,CodeSteer: Symbolic-Augmented Language Models via Code/Text Guidance,reasoning_improvement,,
2152,CoS: Chain-of-Shot Prompting for Long Video Understanding,reasoning_improvement,,
2153,Process Reward Models for LLM Agents: Practical Framework and Directions,neither,,
2154,"Choudhury, Sanjiban",neither,,
2155,Towards Reasoning Ability of Small Language Models,reasoning_improvement,,
2156,Language Models Can Predict Their Own Behavior,neither,,
2157,Thinking Preference Optimization,neither,,
2158,Rank1: Test-Time Compute for Reranking in Information Retrieval,neither,,
2159,Can Language Models Falsify? Evaluating Algorithmic Reasoning with Counterexample Creation,reasoning_improvement,,
2160,Perovskite-LLM: Knowledge-Enhanced Large Language Models for Perovskite Solar Cell Research,neither,,
2161,Baichuan-M1: Pushing the Medical Capability of Large Language Models,reasoning_improvement,,
2162,HopRAG: Multi-Hop Reasoning for Logic-Aware Retrieval-Augmented Generation,reasoning_improvement,,
2163,Multi-Step Alignment as Markov Games: An Optimistic Online Gradient Descent Approach with Convergence Guarantees,reasoning_improvement,,
2164,Multi-Agent Risks from Advanced AI,neither,,
2165,Efficient AI in Practice: Training and Deployment of Efficient LLMs for Industry Applications,neither,,
2166,Unveiling Cultural Blind Spots: Analyzing the Limitations of mLLMs in Procedural Text Comprehension,neither,,
2167,Stepwise Informativeness Search for Efficient and Effective LLM Reasoning,reasoning_improvement,,
2168,LightThinker: Thinking Step-by-Step Compression,chain_of_thought_reduction,,
2169,Unveiling the Key Factors for Distilling Chain-of-Thought Reasoning,reasoning_improvement,,
2170,Nexus: A Lightweight and Scalable Multi-Agent Framework for Complex Tasks Automation,neither,,
2171,Advancing Reasoning in Large Language Models: Promising Methods and Approaches,reasoning_improvement,,
2172,Mediator: Memory-efficient LLM Merging with Less Parameter Conflicts and Uncertainty Based Routing,neither,,
2173,Mathematical Reasoning in Large Language Models: Assessing Logical and Arithmetic Errors across Wide Numerical Ranges,reasoning_improvement,,
2174,LongWriter-V: Enabling Ultra-Long and High-Fidelity Generation in Vision-Language Models,neither,,
2175,SIFT: Grounding LLM Reasoning in Contexts via Stickers,reasoning_improvement,,
2176,From Hours to Minutes: Lossless Acceleration of Ultra Long Sequence Generation up to 100K Tokens,chain_of_thought_reduction,,
2177,Efficiently Integrate Large Language Models with Visual Perception: A Survey from the Training Paradigm Perspective,neither,,
2178,Process Reinforcement through Implicit Rewards,neither,,
2179,Reinforcement Learning for Long-Horizon Interactive LLM Agents,reasoning_improvement,,
2180,StructFlowBench: A Structured Flow Benchmark for Multi-turn Instruction Following,neither,,
2181,A Survey on Data Contamination for Large Language Models,neither,,
2182,Enhancing Language Multi-Agent Learning with Multi-Agent Credit Re-Assignment for Interactive Environment Generalization,neither,,
2183,Plan-over-Graph: Towards Parallelable LLM Agent Schedule,neither,,
2184,Beyond the Surface: Uncovering Implicit Locations with LLMs for Personalized Local News,neither,,
2185,Al-Khwarizmi: Discovering Physical Laws with Foundation Models,reasoning_improvement,,
2186,BOLT: Bootstrap Long Chain-of-Thought in Language Models without Distillation,reasoning_improvement,,
2187,Iron Sharpens Iron: Defending Against Attacks in Machine-Generated Text Detection with Adversarial Training,neither,,
2188,Beyond Seen Data: Improving KBQA Generalization Through Schema-Guided Logical Form Generation,reasoning_improvement,,
2189,CER: Confidence Enhanced Reasoning in LLMs,reasoning_improvement,,
2190,MedVLM-R1: Incentivizing Medical Reasoning Capability of Vision-Language Models (VLMs) via Reinforcement Learning,reasoning_improvement,,
2191,DeepSeek on a Trip: Inducing Targeted Visual Hallucinations via Representation Vulnerabilities,neither,,
2192,RuozhiBench: Evaluating LLMs with Logical Fallacies and Misleading Premises,reasoning_improvement,,
2193,Robust Adaptation of Large Multimodal Models for Retrieval Augmented Hateful Meme Detection,neither,,
2194,MoBA: Mixture of Block Attention for Long-Context LLMs,neither,,
2195,Fino1: On the Transferability of Reasoning Enhanced LLMs to Finance,reasoning_improvement,,
2196,Symbiotic Cooperation for Web Agents: Harnessing Complementary Strengths of Large and Small LLMs,neither,,
2197,Safety Evaluation of DeepSeek Models in Chinese Contexts,neither,,
2198,Diversified Sampling Improves Scaling LLM inference,neither,,
2199,Interacting with Thoughtful AI,neither,,
2200,SoRFT: Issue Resolving with Subtask-oriented Reinforced Fine-Tuning,reasoning_improvement,,
2201,Deterministic or probabilistic? The psychology of LLMs as random number generators,neither,,
2202,"Coronado-Blázquez, Javier",neither,,
2203,Neuromorphic Principles for Efficient Large Language Models on Intel Loihi 2,neither,,
2204,SiriuS: Self-improving Multi-agent Systems via Bootstrapped Reasoning,reasoning_improvement,,
2205,Facilitating Long Context Understanding via Supervised Chain-of-Thought Reasoning,reasoning_improvement,,
2206,Enhancing Domain-Specific Retrieval-Augmented Generation: Synthetic Data Generation and Evaluation using Reasoning Models,reasoning_improvement,,
2207,Turning Conversations into Workflows: A Framework to Extract and Evaluate Dialog Workflows for Service AI Agents,neither,,
2208,"Big-Math: A Large-Scale, High-Quality Math Dataset for Reinforcement Learning in Language Models",neither,,
2209,Unveiling Downstream Performance Scaling of LLMs: A Clustering-Based Perspective,neither,,
2210,Automatic Prompt Optimization via Heuristic Search: A Survey,neither,,
2211,Discriminative Finetuning of Generative Large Language Models without Reward Models and Human Preference Data,neither,,
2212,Safety Alignment Depth in Large Language Models: A Markov Chain Perspective,neither,,
2213,Frontend Diffusion: Empowering Self-Representation of Junior Researchers and Designers Through Agentic Workflows,neither,,
2214,Jakiro: Boosting Speculative Decoding with Decoupled Multi-Head via MoE,neither,,
2215,"If Multi-Agent Debate is the Answer, What is the Question?",reasoning_improvement,,
2216,Inference-Time Computations for LLM Reasoning and Planning: A Benchmark and Insights,reasoning_improvement,,
2217,Reasoning and the Trusting Behavior of DeepSeek and GPT: An Experiment Revealing Hidden Fault Lines in Large Language Models,reasoning_improvement,,
2218,MAPoRL: Multi-Agent Post-Co-Training for Collaborative Large Language Models with Reinforcement Learning,neither,,
2219,Protecting Users From Themselves: Safeguarding Contextual Privacy in Interactions with Conversational Agents,neither,,
2220,RoseRAG: Robust Retrieval-augmented Generation with Small-scale LLMs via Margin-aware Preference Optimization,reasoning_improvement,,
2221,Exposing Numeracy Gaps: A Benchmark to Evaluate Fundamental Numerical Abilities in Large Language Models,reasoning_improvement,,
2222,Quantifying the Capability Boundary of DeepSeek Models: An Application-Driven Performance Analysis,neither,,
2223,Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse Attention,neither,,
2224,Leveraging Constrained Monte Carlo Tree Search to Generate Reliable Long Chain-of-Thought for Mathematical Reasoning,reasoning_improvement,,
2225,Chain of Draft: Thinking Faster by Writing Less,chain_of_thought_reduction,,
2226,PhD Knowledge Not Required: A Reasoning Challenge for Large Language Models,reasoning_improvement,,
2227,BenchMAX: A Comprehensive Multilingual Evaluation Suite for Large Language Models,neither,,
2228,When More is Less: Understanding Chain-of-Thought Length in LLMs,chain_of_thought_reduction,,
2229,Typhoon T1: An Open Thai Reasoning Model,reasoning_improvement,,
2230,An Analyst-Inspector Framework for Evaluating Reproducibility of LLMs in Data Science,neither,,
2231,CODESYNC: Synchronizing Large Language Models with Dynamic Code Evolution at Scale,neither,,
2232,Navigation-GPT: A Robust and Adaptive Framework Utilizing Large Language Models for Navigation Applications,neither,,
2233,"Thinking Slow, Fast: Scaling Inference Compute with Distilled Reasoners",both,,
2234,ChineseEcomQA: A Scalable E-commerce Concept Evaluation Benchmark for Large Language Models,neither,,
2235,You need to MIMIC to get FAME: Solving Meeting Transcript Scarcity with a Multi-Agent Conversations,neither,,
2236,LLMPopcorn: An Empirical Study of LLMs as Assistants for Popular Micro-video Generation,neither,,
2237,Every Expert Matters: Towards Effective Knowledge Distillation for Mixture-of-Experts Language Models,reasoning_improvement,,
2238,PhantomWiki: On-Demand Datasets for Reasoning and Retrieval Evaluation,reasoning_improvement,,
2239,Verbalized Bayesian Persuasion,reasoning_improvement,,
2240,"When One LLM Drools, Multi-LLM Collaboration Rules",both,,
2241,CoT-Valve: Length-Compressible Chain-of-Thought Tuning,chain_of_thought_reduction,,
2242,X-Boundary: Establishing Exact Safety Boundary to Shield LLMs from Multi-Turn Jailbreaks without Compromising Usability,neither,,
2243,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,reasoning_improvement,,
2244,How Far are LLMs from Being Our Digital Twins? A Benchmark for Persona-Based Behavior Chain Simulation,neither,,
2245,Hypothesis-Driven Theory-of-Mind Reasoning for Large Language Models,reasoning_improvement,,
2246,Leveraging Dual Process Theory in Language Agent Framework for Real-time Simultaneous Human-AI Collaboration,reasoning_improvement,,
2247,Multimodal Inconsistency Reasoning (MMIR): A New Benchmark for Multimodal Reasoning Models,reasoning_improvement,,
2248,Towards Robust ESG Analysis Against Greenwashing Risks: Aspect-Action Analysis with Cross-Category Generalization,neither,,
2249,Self-Taught Agentic Long Context Understanding,reasoning_improvement,,
2250,Large Language Model Strategic Reasoning Evaluation through Behavioral Game Theory,reasoning_improvement,,
2251,Can LLMs Maintain Fundamental Abilities under KV Cache Compression?,neither,,
2252,InfiR : Crafting Effective Small Language Models and Multimodal Small Language Models in Reasoning,reasoning_improvement,,
2253,Large Language Models and Mathematical Reasoning Failures,reasoning_improvement,,
2254,Table-Critic: A Multi-Agent Framework for Collaborative Criticism and Refinement in Table Reasoning,reasoning_improvement,,
2255,Zero-shot Large Language Models for Long Clinical Text Summarization with Temporal Reasoning,reasoning_improvement,,
2256,BoostStep: Boosting mathematical capability of Large Language Models via improved single-step reasoning,reasoning_improvement,,
2257,From Informal to Formal -- Incorporating and Evaluating LLMs on Natural Language Requirements to Verifiable Formal Proofs,reasoning_improvement,,
2258,Deception in LLMs: Self-Preservation and Autonomous Goals in Large Language Models,neither,,
2259,Towards Safe AI Clinicians: A Comprehensive Study on Large Language Model Jailbreaking in Healthcare,neither,,
2260,Citrus: Leveraging Expert Cognitive Pathways in a Medical Language Model for Advanced Medical Decision Support,reasoning_improvement,,
