title,filename,is_relevant,one_line_review,labels,,,
nondeterministic-polynomial-time-problem-challenge-an-ever-scaling-reasoning-benchmark-for-llms.pdf,nondeterministic-polynomial-time-problem-challenge-an-ever-scaling-reasoning-benchmark-for-llms.pdf,False,"The paper focuses on creating a robust benchmark for evaluating reasoning in LLMs, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Benchmarking, NP-complete problems, LLM evaluation.",,,
STAR-R1: Spatial TrAnsformation Reasoning by Reinforcing Multimodal LLMs,star-r1-spatial-transformation-reasoning-by-reinforcing-multimodal-llms.pdf,False,"The paper focuses on improving spatial reasoning in multimodal large language models, not on reducing redundancy in chain-of-thought reasoning.","Spatial reasoning, multimodal models, reinforcement learning.",,,
t2i-eval-r1-reinforcement-learning-driven-reasoning-for-interpretable-text-to-image-evaluation.pdf,t2i-eval-r1-reinforcement-learning-driven-reasoning-for-interpretable-text-to-image-evaluation.pdf,False,"The paper focuses on evaluating the interpretability of multi-hop reasoning models, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Interpretability, Multi-hop Reasoning, Knowledge Graphs, Evaluation Metrics, Benchmark",,,
Reinforcing Question Answering Agents with Minimalist Policy Gradient Optimization,reinforcing-question-answering-agents-with-minimalist-policy-gradient-optimization.pdf,False,"The paper focuses on improving multi-hop question answering using a novel reinforcement learning method, not on reducing redundancy in chain-of-thought reasoning.","Question Answering, Multi-hop Reasoning, Reinforcement Learning, Retrieval-Augmented Generation.",,,
Lower Bounds for Chain-of-Thought Reasoning in Hard-Attention Transformers,lower-bounds-for-chain-of-thought-reasoning-in-hard-attention-transformers.pdf,True,The paper discusses the need to understand and potentially reduce the length of chain-of-thought sequences to improve computational efficiency.,"CoT efficiency, redundancy reduction, computational cost, transformer models.",,,
"Decomposing Elements of Problem Solving: What ""Math"" Does RL Teach?",decomposing-elements-of-problem-solving-what-math-does-rl-teach.pdf,False,"The paper focuses on assessing and improving mathematical reasoning capabilities in LLMs using reinforcement learning, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Mathematical Reasoning, Reinforcement Learning, LLM Capabilities",,,
the-first-few-tokens-are-all-you-need-an-efficient-and-effective-unsupervised-prefix-fine-tuning-method-for-reasoning-mo.pdf,the-first-few-tokens-are-all-you-need-an-efficient-and-effective-unsupervised-prefix-fine-tuning-method-for-reasoning-mo.pdf,True,"The paper focuses on improving reasoning efficiency in LLMs by introducing Unsupervised Prefix Fine-Tuning, which reduces computational costs and redundancy in reasoning processes.","Unsupervised Prefix Fine-Tuning, reasoning efficiency, computational cost reduction.",,,
HeteroSpec: Leveraging Contextual Heterogeneity for Efficient Speculative Decoding,heterospec-leveraging-contextual-heterogeneity-for-efficient-speculative-decoding.pdf,True,"The paper focuses on improving computational efficiency in language model inference by optimizing resource allocation based on linguistic complexity, which relates to reducing redundancy in reasoning processes.","Speculative Decoding, Resource Allocation, Linguistic Complexity, Efficiency",,,
SpecEval: Evaluating Code Comprehension in Large Language Models via Program Specifications,speceval-evaluating-code-comprehension-in-large-language-models-via-program-specifications.pdf,False,"The paper focuses on evaluating code comprehension in LLMs using program specifications, not on CoT efficiency or redundancy reduction.","Code comprehension, evaluation framework, program specifications.",,,
boosting-the-generalization-and-reasoning-of-vision-language-models-with-curriculum-reinforcement-learning.pdf,boosting-the-generalization-and-reasoning-of-vision-language-models-with-curriculum-reinforcement-learning.pdf,False,"The paper focuses on improving the training of small-scale vision-language models using a novel reinforcement learning approach, not on reducing redundancy in chain-of-thought reasoning.","Vision-Language Models, Reinforcement Learning, Curriculum Learning, Model Efficiency",,,
reasoning-models-know-when-they-re-right-probing-hidden-states-for-self-verification.pdf,reasoning-models-know-when-they-re-right-probing-hidden-states-for-self-verification.pdf,True,"The paper discusses methods to reduce unnecessary reasoning steps in models, improving computational efficiency by using a probe to verify intermediate answers and reduce inference tokens.","CoT efficiency, redundancy reduction, reasoning models, inference optimization.",,,
SATORI-R1: Incentivizing Multimodal Reasoning with Spatial Grounding and Verifiable Rewards,satori-r1-incentivizing-multimodal-reasoning-with-spatial-grounding-and-verifiable-rewards.pdf,False,"The paper focuses on improving reasoning accuracy in Visual Question Answering (VQA) through reinforcement learning, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Visual Question Answering, Reinforcement Learning, Multimodal Reasoning",,,
SocialMaze: A Benchmark for Evaluating Social Reasoning in Large Language Models,socialmaze-a-benchmark-for-evaluating-social-reasoning-in-large-language-models.pdf,False,"The paper focuses on evaluating social reasoning capabilities of LLMs, not on improving CoT efficiency or reducing redundancy.","Social reasoning, benchmark, evaluation framework.",,,
promptcot-synthesizing-olympiad-level-problems-for-mathematical-reasoning-in-large-language-models.pdf,promptcot-synthesizing-olympiad-level-problems-for-mathematical-reasoning-in-large-language-models.pdf,False,"The paper focuses on evaluating mathematical reasoning capabilities of speech-based models, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Spoken-MQA, mathematical reasoning, speech-based models.",,,
Infi-MMR: Curriculum-based Unlocking Multimodal Reasoning via Phased Reinforcement Learning in Multimodal Small Language Models,echoink-r1-exploring-audio-visual-reasoning-in-multimodal-llms-via-reinforcement-learning.pdf,False,"The paper focuses on enhancing reasoning capabilities in multimodal small language models, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Multimodal Reasoning, MSLMs, Curriculum Learning, Infi-MMR",,,
critique-fine-tuning-learning-to-critique-is-more-effective-than-learning-to-imitate.pdf,critique-fine-tuning-learning-to-critique-is-more-effective-than-learning-to-imitate.pdf,False,"The paper focuses on improving reasoning through Critique Fine-Tuning (CFT), not specifically on reducing redundancy or computational efficiency in chain-of-thought reasoning.","Critique Fine-Tuning, Reasoning Improvement, Language Models",,,
Why LLMs Are Bad at Synthetic Table Generation (and what to do about it),why-llms-are-bad-at-synthetic-table-generation-and-what-to-do-about-it.pdf,False,"The paper focuses on synthetic data generation using LLMs, specifically for tabular data, not on CoT reasoning efficiency.","Synthetic data generation, tabular data, LLMs, permutation-aware models.",,,
facilitating-long-context-understanding-via-supervised-chain-of-thought-reasoning.pdf,facilitating-long-context-understanding-via-supervised-chain-of-thought-reasoning.pdf,False,"The paper focuses on improving long-context understanding in LLMs using CoT reasoning, but it does not specifically address efficiency or redundancy reduction in CoT.","Long-context understanding, Chain-of-Thought reasoning, synthetic dataset, financial domain.",,,
hypothesis-driven-theory-of-mind-reasoning-for-large-language-models.pdf,hypothesis-driven-theory-of-mind-reasoning-for-large-language-models.pdf,True,"The paper introduces LE-MCTS, a framework aimed at improving reasoning efficiency by using a process-level ensemble approach to enhance the performance of language models on complex reasoning tasks.","LE-MCTS, reasoning efficiency, ensemble methods, language models, Markov decision process.",,,
superalignment-with-dynamic-human-values.pdf,superalignment-with-dynamic-human-values.pdf,False,"The paper focuses on AI alignment and scalable oversight, not on CoT efficiency or redundancy reduction.","AI alignment, scalable oversight, recursive reward modeling.",,,
improving-language-model-personas-via-rationalization-with-psychological-scaffolds.pdf,improving-language-model-personas-via-rationalization-with-psychological-scaffolds.pdf,False,"The paper focuses on improving language model personas by incorporating psychological rationales, not on CoT efficiency or redundancy reduction.","User personas, psychological scaffolds, language models.",,,
what-makes-a-reward-model-a-good-teacher-an-optimization-perspective.pdf,what-makes-a-reward-model-a-good-teacher-an-optimization-perspective.pdf,False,The paper focuses on the optimization challenges in Reinforcement Learning from Human Feedback (RLHF) and does not address chain-of-thought reasoning efficiency or redundancy reduction.,"RLHF, reward model, optimization, variance, accuracy.",,,
mathgap-out-of-distribution-evaluation-on-problems-with-arbitrarily-complex-proofs.pdf,mathgap-out-of-distribution-evaluation-on-problems-with-arbitrarily-complex-proofs.pdf,False,"The paper focuses on evaluating LLMs' generalization to complex arithmetic problems, not on improving CoT efficiency or reducing redundancy.","LLMs, arithmetic problems, generalization, MathGAP, evaluation.",,,
DeepSeek-R1 vs. o3-mini: How Well can Reasoning LLMs Evaluate MT and Summarization?,deepseek-vs-o3-mini-how-well-can-reasoning-llms-evaluate-mt-and-summarization.pdf,False,"The paper focuses on comparing reasoning-enabled LLMs with non-reasoning counterparts for natural language generation evaluation, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Reasoning LLMs, NLG evaluation, model comparison.",,,
Enigmata: Scaling Logical Reasoning in Large Language Models with Synthetic Verifiable Puzzles,enigmata-scaling-logical-reasoning-in-large-language-models-with-synthetic-verifiable-puzzles.pdf,False,"The paper focuses on improving puzzle reasoning skills in LLMs using a new benchmark suite, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Puzzle reasoning, LLMs, Reinforcement Learning, Enigmata.",,,
